CRN,SPEED_LIMIT,RDWY_COUNTY
2010096866,45.0,25
2010074231,25.0,46
2010074231,35.0,46
2010084254,15.0,67
2010084254,30.0,67
2010094084,35.0,67
2010094084,,67
2010080702,30.0,48
2010080702,25.0,48
2010007617,30.0,48
2010098797,25.0,36
2010052593,35.0,9
2010057343,35.0,23
2010057343,35.0,23
2010057343,35.0,23
2010105106,25.0,67
2010105106,25.0,67
2010112505,25.0,39
2010114287,45.0,9
2010081946,,67
2010081946,,67
2010027318,25.0,66
2010085339,35.0,23
2010085339,35.0,23
2010085339,15.0,23
2010073695,25.0,26
2010073695,25.0,26
2010087620,15.0,14
2010096311,25.0,39
2010094108,25.0,67
2010040028,30.0,48
2010030894,25.0,21
2010030894,25.0,21
2010075104,35.0,67
2010114329,,67
2010114329,35.0,67
2010028169,25.0,67
2010028169,25.0,67
2010048459,,67
2010048459,,67
2010094192,25.0,67
2010094192,25.0,67
2010094192,30.0,67
2010032485,35.0,67
2010032485,25.0,67
2010092337,40.0,9
2010078348,25.0,21
2010048185,25.0,7
2010048572,35.0,39
2010048572,35.0,39
2010102128,25.0,66
2010090340,35.0,39
2010090340,45.0,39
2010072437,25.0,39
2010072437,25.0,39
2010055511,25.0,39
2010055511,,39
2010069606,35.0,39
2010055513,25.0,39
2010055513,25.0,39
2010074668,35.0,67
2010074668,25.0,67
2010074668,25.0,67
2010041575,25.0,66
2010041575,25.0,66
2010049199,25.0,4
2010049199,,4
2010073293,40.0,39
2010060442,40.0,39
2010060442,45.0,39
2010060442,40.0,39
2010088508,,6
2010062524,45.0,46
2010063670,25.0,49
2010063670,25.0,49
2011009954,,39
2011009954,25.0,39
2010096788,25.0,39
2010064472,50.0,38
2010046838,25.0,33
2010053368,35.0,48
2010053368,35.0,48
2010053368,35.0,48
2010031481,35.0,48
2010031481,25.0,48
2010048502,,39
2010048502,25.0,39
2010096797,25.0,39
2010096797,,39
2010060214,35.0,7
2010075385,25.0,38
2010034228,25.0,2
2010034228,25.0,2
2010055516,35.0,39
2010055516,35.0,39
2010055516,35.0,39
2010048538,25.0,39
2010048538,25.0,39
2010057519,25.0,21
2010057519,40.0,21
2010055455,35.0,39
2010055455,35.0,39
2010090147,35.0,14
2010018344,25.0,9
2010018344,25.0,9
2010080853,55.0,38
2010080853,55.0,38
2011001722,35.0,67
2011001722,25.0,67
2010081926,25.0,67
2010081926,25.0,67
2010099749,25.0,67
2010061978,35.0,67
2011046972,30.0,67
2011046972,30.0,67
2011046972,,67
2011001567,40.0,15
2011001567,15.0,15
2010093301,25.0,2
2010093301,25.0,2
2010070706,25.0,46
2010073062,25.0,42
2011025810,25.0,2
2011025810,,2
2011025810,25.0,2
2010092157,55.0,10
2010092157,25.0,10
2010030156,55.0,31
2010065083,25.0,39
2010065083,25.0,39
2010043869,35.0,36
2010043869,35.0,36
2010043869,40.0,36
2010084298,25.0,2
2010084298,25.0,2
2010096849,,39
2010096849,,39
2010064989,25.0,7
2010064989,25.0,7
2010036944,25.0,9
2010036944,45.0,9
2010082766,25.0,46
2010082766,35.0,46
2010044752,,67
2010094175,30.0,67
2010094175,30.0,67
2010094175,25.0,67
2010074529,25.0,67
2010074529,25.0,67
2010117016,30.0,46
2010117016,25.0,46
2010091130,,67
2010091130,30.0,67
2010091130,30.0,67
2010044639,,67
2010044639,,67
2010066985,35.0,67
2010042478,25.0,22
2010042478,35.0,22
2010052145,25.0,67
2010099132,25.0,38
2010099132,25.0,38
2010100608,25.0,2
2010100608,25.0,2
2010077410,25.0,2
2010074527,,67
2010074527,,67
2010125984,25.0,36
2010125984,25.0,36
2010094254,,67
2010094254,,67
2010113331,,67
2010113331,,67
2010099577,,67
2010099577,,67
2010094198,,67
2010094198,35.0,67
2010069441,25.0,2
2010070747,35.0,67
2010070747,25.0,67
2010117942,30.0,67
2010117942,30.0,67
2010117942,25.0,67
2010117942,25.0,67
2010055336,25.0,38
2010055336,25.0,38
2010042910,25.0,2
2010109969,25.0,67
2010109969,25.0,67
2010045487,55.0,7
2010045487,55.0,7
2010033023,40.0,36
2010033023,45.0,36
2010072485,25.0,67
2010111972,45.0,21
2010070055,,67
2010070055,25.0,67
2010041412,25.0,6
2010082127,35.0,67
2010038743,,41
2010038743,35.0,41
2010075049,,67
2010075049,,67
2010052186,25.0,6
2010052186,25.0,6
2010052186,,6
2010120852,40.0,21
2010103036,25.0,67
2010103036,25.0,67
2010122405,35.0,67
2010059926,55.0,41
2010059926,35.0,41
2010039135,25.0,67
2010039135,25.0,67
2010016934,,67
2010096493,25.0,67
2010096493,25.0,67
2010091811,35.0,46
2010091811,35.0,46
2010070064,25.0,67
2010070064,25.0,67
2010070064,25.0,67
2010086764,25.0,38
2010086764,25.0,38
2010065387,25.0,24
2010037927,25.0,38
2010037927,,38
2010052610,45.0,9
2010052610,35.0,9
2010080100,55.0,38
2010083638,35.0,21
2010110864,,67
2010110864,,67
2010069897,,67
2010069897,,67
2010061342,55.0,22
2010028981,25.0,43
2010028981,25.0,43
2010062261,25.0,2
2010062261,25.0,2
2010067225,40.0,25
2010067225,35.0,25
2010048845,,67
2010048845,,67
2010049716,45.0,64
2010049716,45.0,64
2010032744,25.0,67
2010074840,25.0,67
2010074840,25.0,67
2010041008,25.0,2
2010041008,25.0,2
2010041475,45.0,25
2010041475,25.0,25
2010041475,25.0,25
2010041475,45.0,25
2010064771,25.0,67
2010064771,25.0,67
2010091485,45.0,67
2010091485,35.0,67
2010071980,35.0,14
2010071980,35.0,14
2010035476,35.0,22
2011028940,25.0,65
2011028940,,65
2010036686,35.0,6
2010036686,45.0,6
2010091467,25.0,25
2010091467,25.0,25
2010104301,35.0,66
2010104301,25.0,66
2010104301,35.0,66
2010096835,,25
2010069389,35.0,40
2010069389,35.0,40
2010069389,30.0,40
2010014011,40.0,36
2010113159,25.0,25
2010067590,45.0,36
2010067590,35.0,36
2010094225,,67
2010094225,,67
2010127239,25.0,36
2010127239,25.0,36
2010059701,45.0,36
2010105009,,67
2010105009,,67
2010117729,25.0,67
2010117729,25.0,67
2010069857,15.0,67
2010069857,15.0,67
2010069647,30.0,67
2010118436,25.0,67
2010118436,25.0,67
2010094159,30.0,67
2010094159,,67
2010094159,30.0,67
2010046044,25.0,46
2010097023,35.0,25
2010097023,35.0,25
2010097023,25.0,25
2011003847,25.0,59
2010053223,25.0,64
2010053223,25.0,64
2010074367,25.0,67
2010074367,25.0,67
2010075688,35.0,48
2010048690,,67
2010048690,45.0,67
2010040678,25.0,66
2010104974,,67
2010103109,25.0,67
2010083890,35.0,40
2010052247,,67
2010097013,25.0,25
2010097013,25.0,25
2010081704,25.0,25
2010081704,25.0,25
2010059977,,39
2010059977,35.0,39
2010070951,25.0,53
2010070951,25.0,53
2010088976,,67
2010088976,,67
2010087878,25.0,36
2010087878,25.0,36
2010096499,30.0,67
2010096499,,67
2010058826,35.0,46
2010058826,35.0,46
2011027740,25.0,67
2011027740,,67
2010091098,25.0,67
2010091098,,67
2010072555,25.0,6
2010072555,25.0,6
2010087685,40.0,46
2010087685,35.0,46
2010088826,25.0,67
2010084547,30.0,67
2010084547,25.0,67
2011026312,30.0,67
2011026312,,67
2011026312,30.0,67
2010113621,35.0,67
2010113621,25.0,67
2010113621,35.0,67
2010057708,15.0,15
2010017224,25.0,67
2010017224,25.0,67
2010017224,25.0,67
2010070694,25.0,6
2010070694,25.0,6
2010070694,25.0,6
2010038761,25.0,67
2010038761,,67
2010038761,25.0,67
2010038761,25.0,67
2010088054,30.0,15
2010072466,20.0,67
2010102356,25.0,67
2010102356,25.0,67
2010102356,25.0,67
2010121919,,67
2010121919,,67
2010040415,45.0,36
2010040415,40.0,36
2010104978,,67
2010104978,,67
2010106195,25.0,36
2010106195,25.0,36
2010076899,35.0,36
2010076899,45.0,36
2010084822,25.0,23
2010084822,35.0,23
2010084822,45.0,23
2010084822,35.0,23
2010109129,55.0,15
2010109129,55.0,15
2010109129,25.0,15
2010084177,25.0,6
2010084177,25.0,6
2010087458,55.0,32
2010113500,,67
2010085073,35.0,21
2010085763,25.0,59
2010085763,35.0,59
2010110706,,67
2010062089,35.0,67
2010062089,35.0,67
2010087279,25.0,19
2010087279,35.0,19
2010034530,35.0,21
2010034530,25.0,21
2010071581,45.0,9
2010071581,45.0,9
2010071581,25.0,9
2010034887,35.0,23
2010034887,25.0,23
2010034887,35.0,23
2010083965,25.0,14
2010083965,25.0,14
2010106360,45.0,36
2010087533,25.0,46
2010087533,25.0,46
2010110852,30.0,67
2010110852,30.0,67
2010110852,25.0,67
2010110852,25.0,67
2011026246,25.0,67
2011026246,25.0,67
2010058104,35.0,64
2010096275,45.0,36
2010096275,35.0,36
2011002869,45.0,46
2010098131,25.0,48
2010095284,35.0,66
2010093844,25.0,66
2010093844,,66
2010062111,25.0,66
2010062111,25.0,66
2010069874,25.0,67
2010084579,25.0,67
2010074396,25.0,67
2010074396,25.0,67
2010074396,25.0,67
2010103088,25.0,67
2010074187,25.0,66
2010074187,25.0,66
2010093906,25.0,46
2010093906,45.0,46
2010069726,35.0,9
2010069726,,9
2010094617,45.0,48
2010094617,45.0,48
2010070175,35.0,61
2010053852,25.0,8
2010053852,35.0,8
2010083281,25.0,38
2010042708,35.0,6
2010042708,35.0,6
2010055518,25.0,39
2010055518,25.0,39
2010055518,35.0,39
2010089253,25.0,9
2010089253,35.0,9
2010047557,25.0,10
2010047557,35.0,10
2010048404,35.0,39
2010048404,35.0,39
2010065787,35.0,39
2010093503,25.0,66
2010093503,25.0,66
2010050014,25.0,9
2010004539,45.0,36
2010060222,25.0,64
2010076324,40.0,36
2010038988,25.0,67
2010038988,,67
2010072786,35.0,15
2010072786,35.0,15
2010072786,25.0,15
2010033070,35.0,48
2010033070,25.0,48
2010041772,25.0,7
2010041772,25.0,7
2010081716,35.0,46
2010081716,25.0,46
2010084690,25.0,7
2010084690,25.0,7
2010105462,45.0,6
2010037659,25.0,66
2010055491,25.0,39
2010055491,25.0,39
2010030532,25.0,40
2010099816,25.0,67
2010099816,,67
2010052219,35.0,41
2010044860,25.0,67
2010044860,25.0,67
2010044860,35.0,23
2017076643,35.0,9
2010095659,35.0,23
2010095659,35.0,23
2010078054,25.0,9
2010052582,,28
2010052582,,28
2010076128,,40
2010076128,,40
2010068750,25.0,63
2010115459,40.0,48
2010115459,,48
2010078937,25.0,35
2010054603,25.0,46
2010054603,25.0,46
2010059436,25.0,64
2010059436,25.0,64
2010093848,25.0,49
2010085097,25.0,2
2010085097,25.0,2
2010102484,25.0,67
2010106826,45.0,26
2010062319,25.0,67
2010062319,25.0,67
2010080382,55.0,6
2010080382,40.0,6
2010080382,40.0,6
2010051077,25.0,42
2010051077,25.0,42
2010029851,25.0,2
2010029851,25.0,2
2010029851,25.0,2
2010099823,30.0,67
2010114065,,67
2010114065,,67
2011027939,,67
2010067563,25.0,46
2010091110,55.0,6
2010091110,25.0,6
2010091110,25.0,6
2010084262,,67
2010084262,,67
2010088069,35.0,21
2010049734,25.0,64
2010049734,25.0,64
2010049734,25.0,64
2010052646,25.0,49
2010052646,25.0,49
2010098777,25.0,2
2010098777,25.0,2
2010098777,10.0,2
2010099592,,39
2010099592,25.0,39
2010037592,35.0,40
2010037592,45.0,40
2010037592,45.0,40
2010037592,35.0,40
2010037709,25.0,9
2010037709,25.0,9
2010090861,25.0,2
2010090861,25.0,2
2010052454,25.0,67
2010038376,25.0,46
2010038376,25.0,46
2010062688,35.0,67
2010098042,40.0,9
2010099786,25.0,67
2010099786,40.0,67
2010069901,25.0,67
2010069901,25.0,67
2010113312,35.0,67
2010048770,25.0,67
2010048770,25.0,67
2010045119,25.0,67
2010113741,,67
2010113741,30.0,67
2010044426,25.0,67
2010044426,,67
2010074667,25.0,67
2010074667,25.0,67
2011025770,25.0,67
2011025770,25.0,67
2010058600,35.0,9
2010058600,40.0,9
2010058600,40.0,9
2010070410,30.0,1
2010070410,45.0,1
2010037488,35.0,46
2010037488,40.0,46
2010037488,35.0,46
2010088756,25.0,67
2010088756,25.0,67
2010069255,25.0,67
2010069255,30.0,67
2010069255,30.0,67
2010062125,25.0,66
2010094214,,67
2010094214,35.0,67
2010113734,25.0,67
2010052451,25.0,67
2010081790,15.0,67
2010107927,40.0,6
2010102355,25.0,67
2010102355,25.0,67
2010052118,55.0,67
2010052118,25.0,67
2010052118,25.0,67
2010092995,,15
2010092995,25.0,15
2010064692,35.0,46
2010043991,35.0,6
2010043991,35.0,6
2010081612,,66
2010081612,25.0,66
2010030635,40.0,2
2010030635,40.0,2
2010030635,40.0,2
2010072525,25.0,67
2010072525,,67
2010072525,25.0,67
2010093702,,67
2010110740,25.0,67
2010072640,25.0,9
2010084222,,67
2010084222,,67
2010102649,25.0,67
2010058911,35.0,67
2010058911,25.0,67
2010084364,35.0,15
2010102490,,67
2010102490,25.0,67
2010062695,25.0,67
2010044866,25.0,67
2010044866,25.0,67
2010011554,35.0,67
2010011554,35.0,67
2010011554,,67
2010052308,25.0,53
2010052308,,53
2010114072,25.0,67
2010114072,25.0,67
2010088745,,67
2010093314,25.0,67
2010093314,25.0,67
2010028152,,67
2010028152,,67
2010121852,30.0,67
2010111211,25.0,25
2010111211,25.0,25
2010111211,25.0,25
2010111211,25.0,25
2010111211,35.0,25
2010086718,25.0,35
2010086718,25.0,35
2010070514,25.0,22
2010097996,25.0,22
2010097996,35.0,22
2010097996,35.0,22
2010097996,35.0,22
2010097996,35.0,22
2011000750,25.0,67
2011000750,25.0,67
2010094758,25.0,2
2010094758,25.0,2
2010035744,40.0,9
2010035744,35.0,9
2010035744,40.0,9
2010083744,45.0,1
2010078950,25.0,2
2010078950,25.0,2
2010045692,25.0,2
2010045692,25.0,2
2010126544,35.0,40
2010060257,,67
2010060257,25.0,67
2010108610,35.0,2
2010048752,25.0,25
2010094145,,67
2010072618,25.0,7
2010072618,45.0,7
2010088823,25.0,67
2010088823,35.0,67
2010056853,25.0,25
2010079169,35.0,39
2010079169,,39
2010036222,25.0,66
2010087658,30.0,59
2010087658,25.0,59
2010071618,25.0,40
2010071618,25.0,40
2011001747,25.0,67
2010092098,35.0,40
2010092098,35.0,40
2010110763,25.0,67
2010110763,25.0,67
2010125112,,67
2010049503,25.0,36
2010090045,55.0,59
2010062652,25.0,6
2010062652,25.0,6
2010027936,,67
2010027936,35.0,67
2010060241,25.0,36
2010060241,25.0,36
2010099041,40.0,46
2010052318,35.0,41
2010052318,25.0,41
2010069715,25.0,67
2010075002,35.0,67
2010040525,30.0,67
2010040525,25.0,67
2010040525,25.0,67
2010040525,40.0,67
2010088814,,67
2010043479,40.0,61
2010042547,25.0,25
2010042547,25.0,25
2010074510,25.0,67
2010074510,25.0,67
2010081537,25.0,25
2010067297,35.0,22
2010067297,45.0,22
2010045580,35.0,40
2010039128,,67
2010075021,,67
2010075021,,67
2010084134,35.0,6
2010084134,25.0,6
2010091371,45.0,9
2010091371,45.0,9
2010058224,25.0,40
2010109600,20.0,23
2010109600,35.0,23
2010109600,35.0,23
2010094306,25.0,67
2010094306,25.0,67
2010056561,40.0,6
2011024456,45.0,20
2011024456,,20
2010060224,40.0,25
2010060224,25.0,25
2010060224,40.0,25
2010058832,45.0,46
2010058832,35.0,46
2010017087,,67
2010017087,25.0,67
2010104665,35.0,46
2010104665,45.0,46
2010077320,25.0,23
2010077320,25.0,23
2010094279,,67
2010094279,,67
2010044724,35.0,67
2010044724,35.0,67
2010044724,,67
2010069756,25.0,46
2010069756,25.0,46
2010077058,25.0,9
2010077058,45.0,9
2010088658,25.0,67
2010088658,,67
2010032741,30.0,67
2010032741,,67
2010032741,30.0,67
2010113777,25.0,67
2010113777,,67
2010099642,35.0,67
2010099642,,67
2010099642,35.0,67
2010111451,,67
2010111451,,67
2010105031,25.0,67
2010105031,25.0,67
2010062039,,67
2010062039,25.0,67
2010062039,25.0,67
2010042580,25.0,36
2010042580,35.0,36
2010080162,25.0,46
2010080162,35.0,46
2010014114,25.0,48
2010014114,30.0,48
2010026888,25.0,9
2010026888,40.0,9
2010069248,25.0,67
2010069248,15.0,67
2010122180,35.0,67
2010039731,25.0,45
2010090409,45.0,36
2010116604,35.0,36
2010116604,35.0,36
2010074422,35.0,25
2010074422,35.0,25
2010010787,15.0,9
2010103167,35.0,23
2010103167,25.0,23
2010087064,25.0,14
2010087064,25.0,14
2010076921,35.0,36
2010076921,45.0,36
2010063735,25.0,4
2010099662,30.0,67
2010094191,25.0,67
2010094191,25.0,67
2010025428,,36
2010098767,25.0,35
2010061434,25.0,59
2010061434,35.0,59
2010114280,40.0,46
2010083715,,18
2010083715,45.0,18
2010083715,35.0,18
2011009835,45.0,46
2011009835,,46
2011009835,45.0,46
2010096606,45.0,62
2010062265,25.0,25
2010062265,40.0,25
2010062265,25.0,25
2010062265,40.0,25
2010083971,25.0,2
2010053483,55.0,4
2010090568,25.0,23
2010090568,35.0,23
2010090568,25.0,23
2010056394,25.0,66
2010056394,25.0,66
2010060077,35.0,22
2010042458,25.0,66
2010042458,25.0,66
2010046907,35.0,46
2010083141,25.0,66
2010083141,25.0,66
2010112086,25.0,62
2010033496,25.0,10
2010033496,25.0,10
2010115446,35.0,40
2010115446,35.0,40
2010115446,35.0,40
2010115446,35.0,40
2010115446,35.0,40
2010060398,25.0,9
2010060398,35.0,9
2011007630,35.0,21
2010110912,35.0,2
2010110912,35.0,2
2010057823,35.0,21
2010057823,35.0,21
2010057823,35.0,21
2010074555,,67
2010074555,,67
2010073825,25.0,10
2010046299,35.0,66
2010046299,25.0,66
2010097708,25.0,66
2010097708,35.0,66
2010051325,,7
2010051325,,7
2010069202,25.0,39
2010069202,35.0,39
2010096758,35.0,39
2010096758,35.0,39
2010117382,35.0,9
2010059578,25.0,39
2010059578,25.0,39
2010086268,35.0,2
2010092977,25.0,7
2010092977,25.0,7
2010081300,25.0,2
2010081300,35.0,2
2010046541,25.0,2
2010046541,25.0,2
2010108231,35.0,46
2010108231,35.0,46
2010067387,25.0,9
2010067387,35.0,9
2010077827,25.0,18
2010077827,25.0,18
2010089353,25.0,49
2010089353,25.0,49
2010121345,35.0,46
2010121345,25.0,46
2010062313,35.0,67
2010062313,35.0,67
2010062313,25.0,67
2010062313,,67
2010052481,35.0,67
2010052481,35.0,67
2010084613,,67
2010084613,25.0,67
2010070737,25.0,46
2010030558,25.0,2
2010030558,25.0,2
2010065122,25.0,6
2010038675,25.0,67
2010038675,30.0,67
2010038675,35.0,67
2010081817,,67
2010081817,35.0,67
2010040170,55.0,9
2010055667,35.0,2
2010055667,25.0,2
2010013305,25.0,53
2010013305,25.0,53
2010123501,40.0,46
2010123501,25.0,46
2010088958,25.0,67
2010088958,25.0,67
2010094173,25.0,67
2010110889,,67
2010110889,,67
2010036089,25.0,36
2010036089,25.0,36
2010039751,30.0,2
2010039751,25.0,2
2011001030,25.0,67
2011001030,25.0,9
2011001030,25.0,67
2010038629,35.0,67
2010061977,15.0,67
2010061977,15.0,67
2010039211,25.0,67
2010039211,,67
2010069785,25.0,67
2010069997,35.0,67
2010062041,,67
2010062041,25.0,67
2010062041,25.0,67
2010003908,45.0,15
2010003908,35.0,15
2010046315,35.0,66
2010072512,25.0,46
2010087257,35.0,36
2010087257,35.0,36
2010072363,25.0,2
2010042758,25.0,2
2010042758,25.0,2
2011001025,30.0,67
2011017284,45.0,46
2011017284,45.0,46
2011017284,40.0,46
2011017284,,46
2010104976,25.0,67
2010104976,25.0,67
2010104976,,67
2011025675,35.0,67
2010088790,,67
2010069734,,67
2010069734,,67
2010088432,40.0,1
2010113316,30.0,67
2010113316,30.0,67
2010113316,25.0,67
2010051209,25.0,36
2010051209,25.0,36
2010074884,,67
2010074884,,67
2010074884,,67
2010074707,25.0,46
2010074580,25.0,67
2010074580,25.0,67
2010074580,25.0,67
2010037998,25.0,35
2010037998,25.0,35
2010103931,,67
2010103931,25.0,67
2010103931,30.0,67
2010094251,,67
2010094251,,67
2010122645,40.0,67
2010073871,40.0,23
2010073871,40.0,23
2010073871,25.0,23
2010048324,25.0,2
2010048324,25.0,2
2010058944,25.0,67
2010058944,25.0,67
2010064772,25.0,67
2010052212,35.0,67
2010031960,35.0,23
2010031960,25.0,23
2010049983,35.0,23
2010049983,25.0,23
2010089012,35.0,25
2010089012,25.0,25
2010054672,55.0,53
2010054672,35.0,53
2010110699,55.0,8
2010103329,25.0,46
2011025693,,67
2011025693,,67
2010026884,45.0,9
2010097713,25.0,25
2010097713,25.0,25
2010071387,25.0,25
2010108685,25.0,46
2010108685,25.0,46
2010085893,35.0,39
2011001092,25.0,67
2011001092,25.0,67
2010073038,25.0,22
2010073038,25.0,22
2010071817,25.0,40
2010071817,25.0,40
2010090434,35.0,64
2010090434,25.0,64
2010031057,25.0,22
2010105584,35.0,15
2010105584,35.0,15
2010092164,25.0,18
2010092164,25.0,18
2010119541,25.0,25
2010119541,25.0,25
2010129917,,39
2010129917,35.0,39
2010035233,25.0,25
2011049377,35.0,2
2011077165,25.0,43
2011077165,25.0,43
2011046755,35.0,48
2011047760,40.0,48
2011047760,30.0,48
2011032960,35.0,15
2011037089,25.0,36
2011037089,35.0,36
2011103971,35.0,46
2011103971,25.0,46
2012023026,35.0,15
2012023026,,15
2011103208,40.0,23
2011103208,40.0,23
2011103208,,23
2011103208,40.0,23
2011103208,40.0,23
2011049461,25.0,35
2011049461,25.0,35
2011103061,25.0,21
2011103061,40.0,21
2011103061,25.0,21
2011103316,,25
2011103316,25.0,25
2011059570,35.0,67
2011059570,25.0,46
2011059570,25.0,67
2011059570,35.0,67
2011038090,25.0,2
2011038090,35.0,2
2011038090,35.0,2
2011038090,35.0,2
2011038090,25.0,2
2011128700,25.0,2
2011128700,25.0,2
2011109983,25.0,2
2011109983,15.0,2
2011056472,25.0,38
2011056472,25.0,38
2011101944,25.0,2
2011101944,25.0,2
2011069202,25.0,31
2011069202,,31
2011087066,,66
2011087066,,66
2011068703,35.0,46
2011056068,45.0,9
2011081057,25.0,23
2011081057,25.0,23
2011072121,25.0,2
2011072121,25.0,2
2011093918,40.0,16
2011093918,25.0,16
2011066776,25.0,25
2011066776,25.0,25
2011086464,25.0,38
2011086464,25.0,38
2011107992,,36
2011107992,25.0,36
2011107992,55.0,36
2011067185,25.0,25
2011067185,25.0,25
2011063570,25.0,53
2011069963,40.0,66
2011069963,35.0,66
2011069963,40.0,66
2011020755,25.0,21
2011020755,25.0,21
2011078141,35.0,57
2011039455,25.0,2
2011039455,25.0,2
2011039455,25.0,2
2011045271,35.0,2
2011134843,25.0,46
2011131264,25.0,2
2011131264,35.0,2
2011042625,35.0,6
2011032426,25.0,2
2011032426,55.0,2
2011053998,25.0,35
2011053998,25.0,35
2011052758,35.0,36
2011052758,25.0,36
2011052758,25.0,36
2011118625,50.0,14
2011118625,35.0,14
2011105441,25.0,2
2011084028,45.0,9
2011056299,35.0,25
2011089238,35.0,21
2011089238,35.0,21
2011089238,35.0,21
2011105771,45.0,43
2011048216,55.0,41
2011048216,55.0,41
2011048216,35.0,41
2011048216,35.0,41
2011047033,,67
2011082544,25.0,67
2011087935,25.0,67
2011087935,25.0,67
2011073866,,67
2011073866,,67
2011095965,,67
2011095965,,67
2011068503,50.0,67
2011075805,40.0,67
2011075805,15.0,67
2011122478,25.0,36
2011122478,25.0,36
2011108812,,67
2011108812,,67
2011068288,45.0,28
2011031472,25.0,25
2011031472,35.0,25
2011100845,,67
2011065509,25.0,67
2011065509,,67
2011082655,,67
2011082655,25.0,67
2011075802,25.0,67
2011075802,15.0,67
2011132877,30.0,67
2011132877,30.0,67
2011132877,,67
2012041618,25.0,67
2012041618,25.0,67
2011068738,,67
2011090525,25.0,67
2011090525,25.0,67
2011054018,25.0,67
2011118206,25.0,67
2011118206,25.0,67
2011108804,,67
2011108804,30.0,67
2011108804,30.0,67
2011100843,50.0,67
2011061800,25.0,67
2011061800,25.0,67
2011112342,,67
2011112342,,67
2011095421,25.0,67
2011085502,25.0,67
2011085502,25.0,67
2011085502,,67
