CRN,GRADE,IMPACT_POINT,RDWY_ALIGNMENT,UNIT_NUM,VEH_MOVEMENT,VEH_POSITION,VEH_ROLE,VEH_TYPE,PC_HDLGHT_IND,PC_HLMT_IND,PC_REAR_RFLTR_IND
2012025732,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2012088006,1.0,99.0,1.0,2,98.0,99.0,2.0,20.0,U,U,U
2012058999,1.0,12.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2012066441,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,N,N,N
2012059366,1.0,9.0,1.0,1,98.0,9.0,2.0,20.0,N,N,Y
2012019516,1.0,7.0,1.0,1,1.0,1.0,2.0,20.0,N,Y,Y
2012031559,3.0,5.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2012107351,3.0,1.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2012126671,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012098363,,12.0,,1,,,1.0,20.0,N,N,N
2012044512,4.0,12.0,1.0,1,1.0,12.0,1.0,20.0,N,N,Y
2012109630,,,,2,,,2.0,20.0,N,N,N
2012083313,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2012068275,1.0,99.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2012085792,1.0,12.0,1.0,2,99.0,98.0,2.0,20.0,U,U,U
2012095777,1.0,7.0,1.0,2,1.0,7.0,2.0,20.0,N,N,U
2012098315,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,N
2012060635,2.0,1.0,1.0,3,1.0,9.0,2.0,20.0,U,N,U
2012067653,1.0,12.0,1.0,1,12.0,9.0,1.0,20.0,N,N,U
2012032568,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,N,U
2013006085,1.0,3.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2012080865,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012059141,1.0,3.0,1.0,1,1.0,98.0,2.0,20.0,N,N,U
2012041659,1.0,1.0,1.0,1,1.0,8.0,1.0,20.0,U,N,U
2012098414,1.0,6.0,1.0,2,1.0,13.0,2.0,20.0,,,
2012090060,3.0,3.0,1.0,1,1.0,13.0,2.0,20.0,N,N,Y
2012104032,,,,2,,,2.0,20.0,N,N,N
2012056703,1.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2012111663,1.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2012083183,1.0,99.0,1.0,1,1.0,13.0,1.0,20.0,U,N,U
2012083183,1.0,99.0,1.0,3,1.0,13.0,1.0,20.0,U,N,U
2013003884,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,N,N,N
2012066704,1.0,99.0,1.0,2,99.0,99.0,3.0,20.0,U,U,U
2012088628,1.0,11.0,1.0,2,1.0,7.0,1.0,20.0,,,
2012073605,9.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2012104269,1.0,3.0,1.0,2,,,2.0,20.0,N,N,N
2012098217,,,,2,,,2.0,20.0,N,N,N
2012029925,1.0,9.0,1.0,2,1.0,9.0,2.0,20.0,U,N,U
2012068658,9.0,12.0,1.0,1,1.0,9.0,1.0,20.0,U,U,U
2012034019,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2013006109,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012066654,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,U,N,U
2012076741,1.0,99.0,1.0,1,1.0,8.0,1.0,20.0,U,N,U
2012038020,3.0,99.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012032107,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2012104100,,,,2,,,2.0,20.0,N,N,N
2012120115,1.0,12.0,1.0,1,,,1.0,20.0,N,N,N
2012122446,,,,2,,,2.0,20.0,N,N,N
2012078200,1.0,3.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2012028469,1.0,3.0,1.0,2,1.0,7.0,2.0,20.0,U,Y,U
2012046894,3.0,9.0,1.0,1,1.0,13.0,2.0,20.0,N,N,Y
2012084184,1.0,99.0,1.0,2,10.0,99.0,2.0,20.0,U,U,U
2012087685,1.0,6.0,1.0,2,1.0,3.0,2.0,20.0,N,N,Y
2012078538,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,,,
2012128218,1.0,3.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012078211,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012060798,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,Y,U
2012083138,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,N,N,U
2012111620,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,U,U,U
2012048265,1.0,8.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2012102171,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,Y,Y,Y
2012042135,1.0,6.0,1.0,2,15.0,3.0,2.0,20.0,U,N,U
2012078645,1.0,11.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012103184,1.0,1.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012122156,1.0,12.0,1.0,1,1.0,6.0,1.0,20.0,N,N,Y
2012112344,1.0,12.0,1.0,1,12.0,7.0,2.0,20.0,N,N,U
2012083160,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,N,U
2012117309,,,,2,,,2.0,20.0,N,N,N
2013026578,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012072657,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,,,
2012024564,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,,,
2013003764,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012042187,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2012057589,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012041207,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,Y,Y
2012055714,4.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,U
2012104781,1.0,11.0,1.0,2,12.0,1.0,2.0,20.0,U,Y,Y
2012041086,3.0,2.0,1.0,1,1.0,3.0,1.0,20.0,N,N,Y
2013003743,1.0,99.0,1.0,1,99.0,99.0,3.0,20.0,N,N,N
2012042268,1.0,5.0,1.0,2,8.0,0.0,2.0,20.0,U,U,U
2012129099,1.0,11.0,1.0,1,98.0,1.0,1.0,20.0,N,Y,Y
2012088351,1.0,3.0,1.0,1,1.0,98.0,2.0,20.0,U,N,U
2012083374,1.0,11.0,1.0,2,1.0,6.0,2.0,20.0,U,Y,U
2012085908,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012060630,9.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2012060820,1.0,99.0,1.0,1,1.0,7.0,1.0,20.0,U,N,U
2012063723,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,N,Y
2012063923,1.0,11.0,1.0,2,1.0,11.0,2.0,20.0,,,
2012078459,1.0,99.0,1.0,1,1.0,9.0,1.0,20.0,U,N,U
2012060561,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,,,
2012039462,1.0,10.0,1.0,2,1.0,1.0,1.0,20.0,,,
2013003770,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2012068829,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,,,
2012083567,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012091575,1.0,3.0,1.0,1,1.0,98.0,2.0,20.0,N,N,N
2012086518,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,U
2012104126,9.0,9.0,9.0,2,1.0,98.0,2.0,20.0,N,N,N
2012028776,3.0,99.0,1.0,1,12.0,13.0,2.0,20.0,N,N,N
2012024809,3.0,99.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012085400,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2012078418,3.0,3.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012073518,1.0,12.0,1.0,2,1.0,7.0,2.0,20.0,U,Y,U
2012034566,1.0,99.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2012013539,4.0,1.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2012055419,4.0,8.0,1.0,1,1.0,1.0,1.0,20.0,,,
2012055419,4.0,99.0,1.0,2,1.0,1.0,1.0,20.0,,,
2012082695,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2012031742,1.0,6.0,1.0,2,1.0,11.0,2.0,20.0,Y,N,Y
2012068751,1.0,6.0,1.0,2,2.0,11.0,2.0,20.0,U,Y,U
2012056741,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,U,N,U
2012101585,1.0,12.0,4.0,2,16.0,11.0,2.0,20.0,N,Y,Y
2012052337,9.0,99.0,1.0,1,1.0,7.0,2.0,20.0,U,N,U
2012044995,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2012095443,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2013011909,1.0,9.0,1.0,2,1.0,1.0,3.0,20.0,Y,Y,Y
2012048383,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2012130384,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,Y,Y
2012046847,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2012092916,1.0,2.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012099317,1.0,9.0,1.0,1,1.0,11.0,2.0,20.0,N,N,N
2012091281,9.0,12.0,9.0,2,12.0,99.0,2.0,20.0,U,U,U
2012068642,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2012039431,9.0,99.0,1.0,1,1.0,13.0,2.0,20.0,U,U,U
2012047361,1.0,3.0,1.0,1,1.0,98.0,2.0,20.0,N,N,Y
2012066890,1.0,99.0,1.0,2,1.0,6.0,1.0,20.0,U,U,U
2012050419,9.0,12.0,1.0,1,1.0,99.0,2.0,20.0,U,U,U
2012079521,1.0,12.0,1.0,2,1.0,0.0,1.0,20.0,N,N,Y
2012043663,3.0,9.0,1.0,1,98.0,98.0,2.0,20.0,,,
2012025837,1.0,5.0,1.0,1,1.0,1.0,2.0,20.0,,,
2012053397,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,U,U
2012070019,3.0,99.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2012013864,1.0,12.0,3.0,1,17.0,7.0,1.0,20.0,N,N,Y
2012059786,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2012091766,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,Y
2012125262,1.0,99.0,1.0,2,1.0,1.0,1.0,20.0,N,N,N
2012014095,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012072490,1.0,3.0,1.0,1,1.0,13.0,1.0,20.0,N,N,U
2012068042,1.0,6.0,1.0,2,1.0,3.0,2.0,20.0,N,N,N
2012073474,1.0,9.0,1.0,1,1.0,0.0,2.0,20.0,N,N,Y
2012033561,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2012065104,1.0,12.0,1.0,1,1.0,11.0,2.0,20.0,U,N,U
2012070680,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,Y,U
2012032174,3.0,12.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2012087337,1.0,99.0,1.0,1,98.0,7.0,1.0,20.0,U,N,U
2012090163,1.0,99.0,1.0,2,12.0,98.0,2.0,20.0,N,N,U
2012073435,1.0,12.0,1.0,2,1.0,7.0,1.0,20.0,U,U,U
2012038851,2.0,10.0,1.0,2,12.0,11.0,2.0,20.0,N,N,Y
2012038701,1.0,0.0,1.0,1,12.0,11.0,0.0,20.0,N,Y,U
2012043398,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2012127325,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,Y
2012089522,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,U,U
2012093741,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012057525,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,,,
2012037626,1.0,10.0,1.0,1,1.0,13.0,3.0,20.0,N,N,N
2012034906,1.0,7.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2012003362,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,N,Y
2012090147,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,Y,U
2012103164,3.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2012103164,3.0,12.0,1.0,3,1.0,1.0,1.0,20.0,Y,N,U
2012038835,1.0,99.0,1.0,1,1.0,98.0,1.0,20.0,N,U,U
2012072517,1.0,6.0,1.0,2,1.0,98.0,2.0,20.0,,,
2012080915,1.0,8.0,1.0,2,1.0,0.0,2.0,20.0,N,U,U
2013008430,3.0,9.0,1.0,1,12.0,1.0,1.0,20.0,N,N,U
2012101769,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,N,N,N
2012055901,1.0,3.0,1.0,1,1.0,8.0,2.0,20.0,N,N,N
2012064376,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,N,Y
2012067586,3.0,3.0,1.0,1,1.0,3.0,1.0,20.0,N,N,Y
2012068507,1.0,10.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2012046267,1.0,4.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012074674,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2012046952,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2012051388,1.0,9.0,1.0,2,1.0,6.0,2.0,20.0,N,N,Y
2012090133,1.0,9.0,1.0,1,98.0,1.0,2.0,20.0,N,Y,U
2012068915,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012048172,1.0,12.0,1.0,1,1.0,1.0,1.0,21.0,U,U,U
2012126826,1.0,6.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2012076003,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,U
2012078475,1.0,99.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2012064921,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2012076929,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012070174,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2012080791,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2013003865,1.0,12.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2012032620,1.0,99.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2012109883,,,,2,,,2.0,20.0,N,N,N
2012114329,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012109870,1.0,9.0,1.0,2,1.0,98.0,3.0,20.0,N,N,N
2012026275,1.0,1.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2012068815,1.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,N,U
2012104226,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2013009661,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2013004040,1.0,11.0,1.0,1,99.0,99.0,1.0,20.0,U,U,U
2012114833,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2012100563,1.0,12.0,1.0,1,1.0,99.0,2.0,20.0,U,U,U
2012094744,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,Y
2012063920,9.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2012064689,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2012063865,1.0,1.0,1.0,1,1.0,13.0,2.0,20.0,N,N,Y
2013006821,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2012064688,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,N,U
2012060808,1.0,6.0,1.0,2,1.0,7.0,3.0,20.0,N,N,Y
2012078594,1.0,99.0,3.0,2,17.0,13.0,2.0,20.0,U,Y,U
2012080038,1.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2012099387,,,,2,,,2.0,20.0,N,N,N
2012083250,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012078182,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012102464,1.0,99.0,1.0,2,99.0,7.0,2.0,20.0,U,N,U
2012057059,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2012026683,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,,,
2012078268,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2012075994,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,Y,U
2012034752,3.0,12.0,2.0,1,98.0,1.0,1.0,20.0,,,
2012078428,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,,,
2012048186,1.0,1.0,1.0,2,1.0,13.0,2.0,20.0,N,N,U
2012041591,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2012095437,1.0,2.0,1.0,1,12.0,2.0,1.0,20.0,,,
2012066748,1.0,4.0,1.0,2,1.0,98.0,2.0,20.0,,,
2012047296,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2012079030,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,U
2012064012,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,U,N,U
2012042554,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012015502,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,Y,U
2012042175,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2012078447,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012051590,3.0,1.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2012068904,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,N
2012098404,1.0,2.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2012117259,1.0,99.0,1.0,2,,,2.0,20.0,N,N,N
2012015362,3.0,6.0,1.0,1,1.0,9.0,1.0,20.0,U,N,U
2012089907,1.0,6.0,1.0,2,15.0,7.0,2.0,20.0,N,N,Y
2012058284,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2012041648,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012083252,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2012078467,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,N,U
2012098489,3.0,12.0,1.0,2,1.0,,1.0,20.0,U,N,U
2012113233,1.0,12.0,1.0,2,1.0,98.0,2.0,20.0,N,N,N
2012051513,3.0,9.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2012088080,9.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012032587,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012104187,9.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2012078419,3.0,4.0,4.0,2,16.0,1.0,2.0,20.0,U,U,U
2012107027,1.0,99.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2012055707,1.0,5.0,1.0,2,12.0,12.0,2.0,20.0,U,U,U
2012078626,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,U,U
2012066379,1.0,9.0,1.0,2,1.0,6.0,1.0,20.0,N,N,Y
2012073350,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2012085321,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,U,Y,U
2012028133,1.0,99.0,1.0,1,12.0,11.0,1.0,20.0,U,N,U
2012114852,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2012073599,1.0,4.0,1.0,2,1.0,13.0,2.0,20.0,N,N,Y
2012084608,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,,,
2012080804,1.0,99.0,1.0,2,1.0,7.0,2.0,20.0,N,U,U
2012057823,9.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012048080,1.0,9.0,1.0,1,1.0,11.0,1.0,20.0,N,N,N
2012080048,3.0,10.0,1.0,1,1.0,7.0,1.0,20.0,N,Y,N
2012093586,1.0,11.0,1.0,2,1.0,11.0,2.0,20.0,U,Y,U
2012079210,9.0,99.0,9.0,2,99.0,9.0,2.0,20.0,U,N,U
2012036790,1.0,11.0,1.0,2,4.0,7.0,2.0,21.0,U,N,U
2012056674,1.0,11.0,1.0,1,4.0,1.0,1.0,20.0,U,U,U
2012062289,1.0,2.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2012111793,,,,1,,,2.0,20.0,N,N,N
2012048081,1.0,12.0,1.0,1,10.0,11.0,1.0,20.0,N,Y,Y
2012083808,1.0,6.0,1.0,2,12.0,1.0,2.0,20.0,U,Y,U
2012052936,1.0,10.0,1.0,1,12.0,1.0,1.0,20.0,N,N,Y
2012093669,1.0,2.0,1.0,1,12.0,1.0,2.0,20.0,N,Y,Y
2012083455,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012068845,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,N,U
2012054125,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,,,
2012049854,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2012057914,1.0,12.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2012050797,1.0,99.0,1.0,1,12.0,1.0,1.0,20.0,U,N,U
2012104120,,,,2,,,2.0,20.0,N,N,N
2012104346,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,U,Y
2012115977,1.0,3.0,1.0,2,98.0,13.0,2.0,20.0,N,N,Y
2012069273,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2012105576,1.0,10.0,1.0,1,15.0,5.0,2.0,20.0,N,N,U
2012078502,1.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2012100583,3.0,8.0,1.0,2,1.0,1.0,3.0,20.0,N,Y,N
2012037131,9.0,99.0,9.0,2,98.0,11.0,2.0,20.0,U,N,U
2012068795,1.0,99.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2012080888,1.0,3.0,1.0,1,1.0,1.0,1.0,20.0,N,Y,Y
2012094798,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012080650,3.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,Y
2012080695,3.0,12.0,4.0,2,16.0,11.0,2.0,20.0,U,U,U
2012078758,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012085650,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,N,N,U
2012129066,1.0,99.0,1.0,2,8.0,1.0,2.0,20.0,U,U,U
2012102975,1.0,10.0,1.0,1,1.0,1.0,2.0,20.0,N,Y,Y
2012016985,1.0,9.0,1.0,2,1.0,9.0,2.0,20.0,N,N,N
2012081390,3.0,12.0,4.0,2,16.0,7.0,1.0,20.0,U,N,U
2012130641,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012048908,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2012062129,1.0,3.0,1.0,2,98.0,98.0,2.0,20.0,N,N,U
2012007146,1.0,7.0,1.0,2,9.0,1.0,2.0,20.0,N,Y,Y
2012111388,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2012069112,1.0,99.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2012087706,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2012108354,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2012069253,1.0,12.0,1.0,1,1.0,0.0,1.0,20.0,,,
2012054021,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,N,Y
2012109231,1.0,3.0,1.0,1,12.0,3.0,2.0,20.0,N,Y,Y
2012106302,1.0,2.0,1.0,1,12.0,11.0,1.0,20.0,N,N,Y
2012115253,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,U,N,U
2012026892,4.0,9.0,1.0,2,1.0,98.0,2.0,20.0,Y,N,N
2012082672,1.0,9.0,1.0,2,1.0,12.0,2.0,20.0,U,U,U
2012103756,2.0,3.0,1.0,2,1.0,1.0,2.0,20.0,Y,Y,Y
2012081496,1.0,6.0,1.0,2,98.0,98.0,2.0,20.0,N,N,Y
2012064943,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2013053858,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2012094058,1.0,12.0,1.0,2,1.0,6.0,1.0,20.0,N,Y,U
2012091599,1.0,10.0,1.0,2,98.0,98.0,2.0,20.0,N,Y,Y
2012088983,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2012107634,1.0,9.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2012017236,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012051123,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,U
2012067118,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,N,N,U
2012094041,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2012103137,1.0,10.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2012095365,1.0,1.0,1.0,1,1.0,7.0,2.0,20.0,U,N,U
2012045826,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2012029237,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,Y,Y,Y
2012065101,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,U
2012107634,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,N
2012074296,3.0,9.0,1.0,1,12.0,1.0,1.0,20.0,N,N,U
2012084404,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,N
2012083573,1.0,3.0,1.0,1,1.0,1.0,2.0,20.0,N,N,U
2012047397,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,,,
2013010971,1.0,0.0,1.0,2,1.0,11.0,0.0,20.0,Y,N,Y
2012073487,3.0,9.0,1.0,1,1.0,7.0,2.0,20.0,N,N,N
2012087275,1.0,9.0,1.0,2,1.0,12.0,2.0,20.0,N,Y,Y
2012071818,1.0,10.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2012030105,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,U
2012115214,1.0,12.0,1.0,2,1.0,7.0,1.0,20.0,N,N,Y
2012077626,3.0,3.0,1.0,1,1.0,98.0,2.0,20.0,U,U,U
2012064455,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2012075486,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,,,
2012092991,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2012078914,1.0,6.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2012071565,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,U
2012099951,1.0,12.0,1.0,2,1.0,6.0,2.0,20.0,N,N,N
2012050709,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
