,CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ROUTE,SEGMENT,OFFSET,RDWY_ORIENT,LANE_COUNT,SPEED_LIMIT,STREET_NAME,ROAD_OWNER,ACCESS_CTRL,RDWY_COUNTY
18822,2008122830,4,3,,,,,2.0,25.0,MARKET ST,4.0,,48
18823,2008090841,3,3,,,,W,2.0,35.0,VALLEY RD,4.0,,15
18824,2008109919,3,3,4002,40.0,1676.0,E,2.0,55.0,FRYSTOWN RD,2.0,3.0,6
18825,2008098890,3,3,1015,80.0,728.0,N,2.0,35.0,CARLISLE ST,2.0,3.0,1
18826,2008098890,4,4,1019,10.0,0.0,W,2.0,35.0,WEST BERLIN RD,2.0,3.0,1
18827,2008078872,3,3,0073,670.0,2481.0,E,2.0,35.0,TOWNSHIP LINE RD,2.0,3.0,46
18828,2008078872,4,4,2060,30.0,3389.0,N,2.0,35.0,NEW SECOND ST,2.0,3.0,46
18829,2008107752,4,3,,,,W,99.0,,SUSQUEHANNA AV,4.0,,67
18830,2008107752,3,4,,,,N,99.0,,18TH ST,4.0,,67
18831,2008096681,3,3,0003,150.0,2230.0,E,2.0,40.0,WEST CHESTER PK,2.0,3.0,23
18832,2008096681,4,4,,,,,4.0,25.0,FAIRLAMB AV,4.0,,23
18833,2008097490,4,3,,,,E,99.0,,CARPENTER ST,4.0,,67
18834,2008097490,3,4,,,,N,99.0,,22ND ST,4.0,,67
18835,2008083933,3,3,,,,N,2.0,10.0,TUDOR DR,7.0,,64
18836,2008079009,3,3,0005,380.0,151.0,,2.0,40.0,LAKE RD,2.0,3.0,25
18837,2008094782,3,4,,,,W,2.0,25.0,MARKET ST,4.0,,66
18838,2008094782,4,3,,,,N,2.0,25.0,NEWBERRY ST,4.0,,66
18839,2008130184,3,3,0031,20.0,449.0,W,2.0,55.0,ALLEGHENY RD,2.0,3.0,5
18840,2008071174,3,4,,,,E,2.0,25.0,MARKET ST,4.0,,66
18841,2008071174,4,3,,,,N,1.0,25.0,PINE ST,4.0,,66
18842,2008085773,3,3,0152,230.0,1228.0,S,2.0,35.0,MAIN ST,2.0,3.0,9
18843,2008085773,4,4,,,,W,2.0,25.0,CLYMER AV,4.0,,9
18844,2008101761,3,3,1015,30.0,440.0,S,2.0,45.0,OLD RUSSELL RD,2.0,3.0,61
18845,2008101761,4,4,,,,W,2.0,25.0,FERNCLIFF DR,4.0,,61
18846,2008091804,3,4,,,,,2.0,25.0,TOWNSHIP RD,4.0,,9
18847,2008091804,4,3,,,,,2.0,45.0,UPPER HOLLAND RD,4.0,,9
18848,2008080071,3,3,0173,80.0,2244.0,S,2.0,55.0,SR 0173 SH,2.0,3.0,10
18849,2008111645,3,3,0145,140.0,1617.0,N,3.0,40.0,MACARTHUR RD,2.0,3.0,39
18850,2008111645,5,5,,,,E,1.0,,SUTLER DR,4.0,,39
18851,2008111645,4,4,0145,141.0,1617.0,S,3.0,40.0,MACARTHUR RD,2.0,3.0,39
18852,2008107105,4,4,,,,N,2.0,25.0,JODIE LN,7.0,,25
18853,2008107105,3,3,4026,10.0,894.0,E,2.0,35.0,KUNTZ RD,2.0,3.0,25
18854,2008114295,3,3,1029,160.0,571.0,W,2.0,35.0,MAIN ST,2.0,3.0,6
18855,2008114295,4,4,,,,N,3.0,25.0,CONSTITUTION BL,4.0,,6
18856,2008100420,3,3,,,,E,2.0,45.0,UNIONVILLE RD,4.0,,10
18857,2008099076,3,4,,,,N,2.0,35.0,MATTHEW RD,4.0,,49
18858,2008099076,4,3,,,,W,1.0,35.0,APPLE AL,4.0,,49
18859,2009024133,3,3,0194,330.0,1346.0,N,2.0,35.0,HARRISBURG ST,2.0,3.0,1
18860,2009024133,4,4,,,,W,2.0,,WAGNER AV,4.0,,1
18861,2008093460,3,3,2008,70.0,1953.0,W,2.0,40.0,MARSHWOOD RD,2.0,3.0,35
18862,2008093460,4,4,8026,750.0,0.0,E,1.0,,RAMP RD,2.0,1.0,35
18863,2008071451,4,3,,,,N,2.0,25.0,RIDGE AV,4.0,,66
18864,2008071451,3,4,,,,E,2.0,25.0,PHILADELPHIA ST,4.0,,66
18865,2008097937,3,3,,,,S,2.0,,N 8TH ST,4.0,,49
18866,2008093545,4,3,,,,S,1.0,25.0,MULBERRY AL,4.0,,38
18867,2008093545,3,4,,,,E,1.0,25.0,MAPLE ST,4.0,,38
18868,2008095722,4,3,,,,S,1.0,25.0,ORKNEY ST,4.0,,67
18869,2008095722,3,4,,,,E,1.0,25.0,CUMBERLAND ST,4.0,,67
18870,2011095955,3,4,,,,S,1.0,,EIGHTH ST,4.0,,67
18871,2011095955,4,3,,,,W,2.0,,CAYUGA ST,4.0,,67
18872,2008118900,4,4,,,,E,1.0,25.0,MEDIA ST,4.0,,67
18873,2008118900,3,3,3017,50.0,1593.0,S,1.0,25.0,FIFTYSECOND ST,2.0,3.0,67
18874,2008133161,3,4,,,,W,1.0,25.0,RACE ST,4.0,,67
18875,2008133161,4,3,,,,S,1.0,25.0,32ND ST,4.0,,67
18876,2008082844,3,3,0052,130.0,2158.0,E,2.0,,LENAPE RD,2.0,3.0,15
18877,2008095518,3,3,3014,151.0,1228.0,W,2.0,35.0,NORTH ATHERTON ST,2.0,3.0,14
18878,2008095518,4,4,,,,,4.0,25.0,ROLLING RIDGE RD,4.0,,14
18879,2009010067,3,3,3006,61.0,831.0,W,2.0,40.0,CHAMBERS HILL RD,2.0,3.0,22
18880,2008072267,4,4,,,,,2.0,25.0,TWENTYTHIRD ST,4.0,,2
18881,2008072267,3,3,0837,520.0,1865.0,,2.0,35.0,EAST CARSON ST,2.0,3.0,2
18882,2008099293,3,4,,,,W,1.0,25.0,REED ST,4.0,,67
18883,2008099293,4,3,,,,S,1.0,25.0,18TH ST,4.0,,67
18884,2008126636,4,3,,,,W,2.0,25.0,GRANT ST,4.0,,36
18885,2008126636,3,4,,,,N,2.0,25.0,CHARLOTTE ST,4.0,,36
18886,2008095263,3,4,,,,E,4.0,25.0,18TH ST,4.0,,25
18887,2008095263,4,3,,,,N,4.0,25.0,STATE ST,4.0,,25
18888,2008079605,7,7,2006,60.0,575.0,E,2.0,,PENNSYLVANIA AV,2.0,3.0,67
18889,2008079605,9,9,3043,10.0,0.0,E,1.0,,TWENTYFIFTH ST,2.0,3.0,67
18890,2008079605,3,3,0001,10.0,0.0,N,4.0,35.0,CITY AV,2.0,3.0,67
18891,2008079605,8,8,3018,10.0,0.0,W,4.0,45.0,HAVERFORD AV,2.0,3.0,67
18892,2008079605,5,5,0001,380.0,3030.0,N,3.0,45.0,ROOSEVELT BL,2.0,3.0,67
18893,2008079605,4,4,0001,11.0,0.0,S,4.0,35.0,CITY AV,2.0,3.0,67
18894,2008079605,6,6,0001,381.0,3012.0,S,3.0,45.0,ROOSEVELT BL,2.0,3.0,67
18895,2008108679,3,3,,,,S,1.0,,6TH ST,4.0,,67
18896,2009032607,3,3,0611,31.0,1112.0,S,4.0,30.0,BROAD ST,2.0,3.0,67
18897,2008103504,4,3,,,,W,2.0,25.0,FIFTH ST,4.0,,25
18898,2008103504,3,4,,,,S,2.0,25.0,FRENCH ST,4.0,,25
18899,2008069779,3,4,,,,E,1.0,25.0,W VINE ST,4.0,,36
18900,2008069779,4,3,,,,N,1.0,25.0,E FILBERT ST,4.0,,36
18901,2008097910,3,3,3017,30.0,558.0,S,2.0,25.0,FIFTYSECOND ST,2.0,3.0,67
18902,2008097910,4,4,,,,W,1.0,35.0,LUDLOW ST,4.0,,67
18903,2008119771,5,5,2002,40.0,0.0,W,2.0,25.0,SNYDER AV,2.0,3.0,67
18904,2008119771,3,3,0291,150.0,0.0,N,1.0,25.0,BROAD ST,2.0,3.0,67
18905,2008119771,4,4,0291,151.0,0.0,S,2.0,20.0,BROAD ST,2.0,3.0,67
18906,2008050748,3,4,,,,N,99.0,,KEYSTONE ST,4.0,,67
18907,2008050748,4,3,,,,E,99.0,,UNRUH AV,4.0,,67
18908,2008098007,4,3,,,,S,1.0,,LEIPER ST,4.0,,67
18909,2008098007,3,4,,,,E,1.0,,UNITY ST,4.0,,67
18910,2008097930,3,4,,,,W,99.0,,GREEN LN,4.0,,67
18911,2008097930,4,3,,,,S,99.0,,SILVERWOOD ST,4.0,,67
18912,2008097884,4,3,,,,W,2.0,25.0,LOMBARD ST,4.0,,67
18913,2008097884,3,4,,,,S,2.0,25.0,20TH ST,4.0,,67
18914,2008094459,4,3,,,,N,1.0,25.0,SYLVSNIA ST,4.0,,2
18915,2008094459,3,4,,,,S,2.0,25.0,JUCUNDA ST,4.0,,2
18916,2008083664,3,3,3007,51.0,322.0,S,3.0,25.0,ART MUSEUM CR,2.0,3.0,67
18917,2008086519,3,3,0016,590.0,2987.0,,2.0,35.0,MAIN ST,2.0,3.0,28
18918,2008133539,3,3,3010,54.0,20.0,E,4.0,25.0,MARKET ST,2.0,3.0,67
18919,2008077454,3,3,,,,W,1.0,25.0,BUTTONWOOD ST,4.0,,6
18920,2008108680,3,4,,,,S,1.0,20.0,6TH ST,4.0,,67
18921,2008108680,4,3,,,,W,1.0,20.0,MASTER ST,4.0,,67
18922,2008095918,3,3,,,,E,99.0,,OREGON AV,4.0,,67
18923,2008089207,4,3,,,,U,99.0,,ADAMS RD,4.0,,21
18924,2008089207,3,4,,,,U,99.0,,ALEXANDER SPRINGS RD,4.0,,21
18925,2008029334,3,4,,,,S,2.0,15.0,COMMERCE CR,7.0,,9
18926,2008029334,4,3,,,,E,2.0,15.0,MALL PARKING LOT RD,7.0,,9
18927,2008083979,3,3,0003,70.0,367.0,E,3.0,35.0,CHESTNUT ST,2.0,3.0,67
18928,2008083979,5,4,0003,71.0,370.0,W,3.0,35.0,,2.0,3.0,67
18929,2008083979,4,5,,,,N,2.0,,FORTYTHIRD ST,4.0,,67
18930,2008029167,3,4,,,,N,99.0,,3RD ST,4.0,,67
18931,2008029167,4,3,,,,W,1.0,25.0,WILLOW ST,4.0,,67
18932,2008082406,3,4,,,,E,2.0,25.0,SPRUCE ST,4.0,,67
18933,2008082406,4,3,,,,S,2.0,25.0,34TH ST,4.0,,67
18934,2008100571,4,3,,,,N,2.0,25.0,11TH ST,4.0,,67
18935,2008100571,3,4,,,,E,2.0,25.0,RACE ST,4.0,,67
18936,2008118995,3,4,,,,S,2.0,,12TH ST,4.0,,67
18937,2008118995,4,3,,,,W,2.0,,LOMBARD ST,4.0,,67
18938,2008088088,4,3,,,,E,2.0,,FISHER AV,4.0,,67
18939,2008088088,3,4,,,,N,2.0,,MARSHALL ST,4.0,,67
18940,2008119065,3,4,,,,E,2.0,30.0,WALDEMIRE DR,4.0,,67
18941,2008119065,4,3,,,,N,2.0,,WALDEMIRE PL,4.0,,67
18942,2008068692,3,3,0072,100.0,1034.0,N,2.0,45.0,QUENTIN RD,2.0,3.0,38
18943,2008117060,3,4,,,,N,2.0,25.0,SAGAMORE ST,4.0,,2
18944,2008117060,4,3,,,,E,2.0,,SLOAN ST,4.0,,2
18945,2008022884,3,4,,,,E,2.0,30.0,OLD GULPH RD,4.0,,46
18946,2008022884,4,3,,,,S,2.0,30.0,HAGYS FORD RD,4.0,,46
18947,2008112697,3,3,,,,S,2.0,25.0,MARSHALL ST,4.0,,36
18948,2008079184,3,4,,,,E,2.0,25.0,INDIANA AV,4.0,,67
18949,2008079184,4,3,,,,S,1.0,25.0,BAMBREY ST,4.0,,67
18950,2008069294,3,3,,,,E,2.0,25.0,WILLOW GROVE AV,4.0,,67
18951,2008119372,3,4,,,,E,1.0,,JEFFERSON ST,4.0,,67
18952,2008119372,4,3,,,,S,1.0,,SIXTH ST,4.0,,67
18953,2008119671,3,3,,,,N,2.0,25.0,N 9TH ST,4.0,,67
18954,2008068828,3,3,3069,20.0,945.0,N,2.0,25.0,WASHINGTON RD,2.0,3.0,2
18955,2008068828,4,5,,,,E,3.0,25.0,SHADY DR,4.0,,2
18956,2008068828,5,4,3069,21.0,935.0,S,2.0,25.0,,2.0,3.0,2
18957,2008076011,3,3,0322,100.0,2188.0,E,2.0,55.0,HORSESHOE PK,2.0,3.0,38
18958,2008060813,4,3,,,,N,2.0,25.0,8TH ST,4.0,,38
18959,2008060813,3,4,,,,W,2.0,25.0,OAK ST,4.0,,38
18960,2008098246,3,3,,,,N,1.0,,JEANES ST,4.0,,67
18961,2008115314,4,4,1008,10.0,0.0,S,2.0,45.0,CURLY HILL RD,2.0,3.0,9
18962,2008115314,3,3,0313,292.0,0.0,E,2.0,45.0,SWAMP RD,2.0,3.0,9
18963,2008110373,4,3,,,,E,4.0,35.0,MONTGOMERY AV,3.0,,46
18964,2008110373,3,4,,,,S,2.0,35.0,BRYN MAWR AV,4.0,,46
18965,2008112335,3,4,,,,W,2.0,25.0,FAWCETT AV,4.0,,2
18966,2008112335,4,3,,,,W,2.0,25.0,ONEIL BL,4.0,,2
18967,2008107430,3,4,,,,E,2.0,25.0,WALNUT ST,4.0,,36
18968,2008107430,4,3,,,,N,2.0,25.0,MARSHALL ST,4.0,,36
18969,2008117042,3,3,,,,W,4.0,25.0,LIBERTY AV,4.0,,2
18970,2008048216,3,4,,,,E,2.0,25.0,FORBES AV,4.0,,2
18971,2008048216,4,3,,,,N,2.0,25.0,MURDOCH ST,4.0,,2
18972,2008112092,3,3,,,,W,4.0,35.0,MONTGOMERY AV,3.0,,46
18973,2008112092,4,4,,,,S,2.0,25.0,PENNSWOOD RD,4.0,,46
18974,2008061750,3,3,,,,W,4.0,25.0,BOWER HILL RD,4.0,,2
18975,2008131625,3,4,,,,W,2.0,25.0,CENTRE AV,4.0,,2
18976,2008131625,4,3,,,,N,2.0,25.0,BELLEFIELD AV,4.0,,2
18977,2008010671,3,3,,,,N,2.0,25.0,CENTRE AV,4.0,,2
18978,2008119436,3,3,,,,N,2.0,25.0,NORTHUMBERLAND ST,4.0,,2
18979,2009011757,4,3,,,,N,1.0,25.0,MULBERRY ST,4.0,,39
18980,2009011757,3,4,,,,E,2.0,25.0,ADRIAN ST,4.0,,39
18981,2008089362,5,5,,,,W,2.0,35.0,FERRY ST,4.0,,47
18982,2008089362,3,3,0011,70.0,452.0,S,2.0,35.0,BLOOM ST,2.0,3.0,47
18983,2008089362,4,4,2010,10.0,0.0,B,2.0,35.0,BLOOM ST,2.0,3.0,47
18984,2009072538,4,3,,,,W,2.0,25.0,SCENIC RD,4.0,,23
18985,2009072538,3,4,,,,N,2.0,25.0,MIDLAND RD,4.0,,23
18986,2009078199,3,3,2002,80.0,3241.0,S,2.0,40.0,STATE RD,2.0,3.0,9
18987,2009094141,3,3,4004,200.0,790.0,E,2.0,35.0,OLD STEUBENVILLE PK,2.0,3.0,62
18988,2009085578,3,3,2026,70.0,3285.0,W,2.0,35.0,STATE RD,2.0,3.0,23
18989,2009085578,4,4,,,,S,2.0,25.0,HILLTOP RD,4.0,,23
18990,2009090699,3,4,,,,N,2.0,25.0,HAYES AV,4.0,,62
18991,2009090699,4,3,,,,W,2.0,25.0,ADDISON ST,4.0,,62
18992,2009047515,3,3,,,,W,2.0,25.0,BRECHBILL RD,4.0,,28
18993,2009052481,3,3,0241,40.0,1498.0,S,2.0,35.0,ELIZABETHTOWN RD,2.0,3.0,38
18994,2009052481,4,4,3007,40.0,1262.0,W,2.0,35.0,MAIN ST,2.0,3.0,38
18995,2009081740,4,3,,,,N,1.0,25.0,MARGATE RD,4.0,,23
18996,2009081740,3,4,,,,W,2.0,25.0,MADEIRA RD,4.0,,23
18997,2009045053,3,4,,,,W,1.0,,PINE ST,4.0,,39
18998,2009045053,4,3,,,,S,2.0,,LEHIGH ST,4.0,,39
18999,2009094074,3,3,2014,180.0,229.0,W,3.0,35.0,STATE ST,2.0,3.0,21
19000,2009080490,3,3,,,,E,2.0,25.0,EIGHTEENTH ST,4.0,,25
19001,2009060147,3,3,,,,N,2.0,25.0,SEVENTEENTH ST,4.0,,22
19002,2009053149,4,4,2031,10.0,0.0,B,2.0,55.0,FAIRVIEW RD,2.0,3.0,41
19003,2009053149,3,3,2018,70.0,513.0,W,2.0,45.0,FOUR MILE DR,2.0,3.0,41
19004,2010002815,4,3,,,,N,2.0,,THIRD ST,4.0,,2
19005,2010002815,3,4,,,,E,2.0,,CENTER ST,4.0,,2
19006,2009061397,3,3,0029,240.0,0.0,N,2.0,35.0,MAIN ST,2.0,3.0,46
19007,2009061397,4,4,4018,80.0,0.0,E,2.0,35.0,PARK AV,2.0,3.0,46
19008,2009095524,3,3,,,,E,2.0,35.0,TRONE RD,4.0,,66
19009,2009078124,3,3,3001,240.0,1759.0,N,2.0,35.0,SUSQUEHANNA TR,2.0,3.0,66
19010,2009078124,4,4,,,,E,2.0,25.0,SCHOOL RD,4.0,,66
19011,2009062382,4,3,,,,S,2.0,25.0,PITT ST,4.0,,21
19012,2009062382,3,4,,,,W,2.0,25.0,POMFRET ST,4.0,,21
19013,2009052318,5,5,,,,E,4.0,25.0,OLD INGOMAR RD,3.0,,2
19014,2009052318,3,3,4031,60.0,1864.0,N,2.0,25.0,BABCOCK BL,2.0,3.0,2
19015,2009052318,4,4,4031,61.0,1859.0,S,2.0,25.0,BABCOCK BL,2.0,3.0,2
19016,2009071070,3,3,0772,670.0,1215.0,E,2.0,35.0,NEWPORT RD,2.0,3.0,36
19017,2009046484,3,3,0020,550.0,643.0,W,3.0,35.0,TWENTYSIXTH ST,2.0,3.0,25
19018,2009046484,4,4,,,,S,2.0,25.0,CRANBERRY RD,4.0,,25
19019,2009065594,5,4,,,,N,2.0,,BURHOLDER LN,4.0,,38
19020,2009065594,3,3,,,,N,2.0,,SCHOOL RD,4.0,,38
19021,2009065594,4,5,,,,W,2.0,,AIRPORT RD,4.0,,38
19022,2009115013,3,5,3422,20.0,2257.0,W,2.0,30.0,PENN AV,2.0,3.0,6
19023,2009115013,6,6,,,,S,2.0,,WYOMISSING BL,4.0,,6
19024,2009115013,5,4,3023,11.0,0.0,S,2.0,40.0,STATE HILL RD,2.0,3.0,6
19025,2009115013,4,3,3023,10.0,0.0,N,2.0,40.0,STATE HILL RD,2.0,3.0,6
19026,2009086794,3,3,0202,240.0,1715.0,S,2.0,40.0,YORK RD,2.0,3.0,9
19027,2009071966,3,4,,,,N,2.0,25.0,RESCH LN,4.0,,36
19028,2009071966,4,3,,,,W,2.0,35.0,MILLPORT RD,4.0,,36
19029,2009054897,3,4,,,,E,2.0,25.0,LAFAYETTE ST,4.0,,46
19030,2009054897,4,3,,,,S,1.0,,ROBERTS AL,4.0,,46
19031,2009105697,3,3,2018,100.0,1408.0,E,2.0,40.0,FREEMANSBURG AV,2.0,3.0,48
19032,2009095602,3,4,,,,,4.0,35.0,ALLIES BL,4.0,,2
19033,2009095602,4,3,,,,,2.0,25.0,BATES ST,4.0,,2
19034,2009093678,5,5,,,,S,2.0,25.0,LOCUST ST,4.0,,2
19035,2009093678,3,3,0148,70.0,520.0,E,2.0,25.0,LYSLE BL,2.0,3.0,2
19036,2009093678,4,4,0148,71.0,530.0,W,2.0,25.0,LYSLE BL,2.0,3.0,2
19037,2009057691,3,3,2020,60.0,308.0,E,2.0,40.0,EASTON AV,2.0,3.0,48
19038,2009071956,4,3,,,,N,2.0,25.0,NOBLE ST,4.0,,46
19039,2009071956,3,4,,,,W,1.0,,HAWS AL,4.0,,46
19040,2009063568,4,3,,,,S,2.0,25.0,MCCANDLESS ST,4.0,,2
19041,2009063568,3,4,,,,E,2.0,25.0,DRESDEN WY,4.0,,2
19042,2009077228,4,3,,,,S,2.0,25.0,CURTIN AV,4.0,,2
19043,2009077228,3,4,,,,W,2.0,25.0,INDUSTRY ST,4.0,,2
19044,2009068058,4,4,0054,272.0,0.0,E,2.0,40.0,CONTINENTAL BL,2.0,3.0,47
19045,2009068058,3,3,0011,60.0,1068.0,S,2.0,35.0,NORTHUMBERLAND ST,2.0,3.0,47
19046,2009044387,3,3,3007,40.0,1125.0,E,3.0,,BENJAMIN FRANKLIN PY,2.0,3.0,67
19047,2009044387,4,4,3007,41.0,1234.0,W,3.0,,BENJAMIN FRANKLIN PY,2.0,3.0,67
19048,2009044387,5,5,,,,S,99.0,,TWENTYFIRST ST,4.0,,67
19049,2009071396,3,3,1009,90.0,553.0,N,2.0,25.0,BUSTLETON AV,2.0,3.0,67
19050,2009071396,4,4,1009,91.0,569.0,S,2.0,25.0,BUSTLETON AV,2.0,3.0,67
19051,2009071396,5,5,,,,E,2.0,25.0,LONGSHORE AV,4.0,,67
19052,2009050837,3,4,,,,N,2.0,25.0,GRAND ST,4.0,,44
19053,2009050837,4,3,,,,E,1.0,25.0,NORTH AL,4.0,,44
19054,2010003254,4,4,0291,181.0,0.0,S,3.0,25.0,BROAD ST,2.0,3.0,67
19055,2010003254,3,3,0291,180.0,0.0,N,3.0,25.0,BROAD ST,2.0,3.0,67
19056,2010003254,5,5,,,,E,1.0,25.0,PINE ST,4.0,,67
19057,2009094427,3,3,0954,130.0,2201.0,N,2.0,55.0,SIXTH ST,2.0,3.0,32
19058,2009094591,4,3,,,,W,2.0,25.0,VICTORIA RD,4.0,,36
19059,2009094591,3,4,,,,N,2.0,25.0,DUKE ST,4.0,,36
19060,2009125218,3,3,3023,50.0,590.0,W,2.0,25.0,CHESTER AV,2.0,3.0,67
19061,2009067296,4,3,,,,S,2.0,35.0,GERMANTOWN AV,4.0,,67
19062,2009067296,3,4,,,,E,2.0,35.0,SEDGLEY ST,4.0,,67
19063,2009115331,3,3,,,,,3.0,25.0,S AIKEN AV,4.0,,2
19064,2009089967,3,3,0837,520.0,1615.0,E,2.0,25.0,CARSON ST,2.0,3.0,2
19065,2009093908,3,3,0032,230.0,0.0,N,2.0,35.0,RIVER RD,2.0,3.0,9
19066,2009093908,4,4,,,,W,2.0,,OVERLOOK AV,4.0,,9
19067,2009086716,3,3,0023,350.0,2121.0,W,2.0,40.0,NEW HOLLAND PK,2.0,3.0,36
19068,2009106513,4,4,2001,11.0,2991.0,W,1.0,20.0,OREGON AV,2.0,3.0,67
19069,2009106513,5,5,,,,S,1.0,10.0,FRANKLIN ST,4.0,,67
19070,2009106513,3,3,2001,10.0,2986.0,E,2.0,20.0,OREGON AV,2.0,3.0,67
19071,2009067537,3,3,,,,W,2.0,,THOMPSON ST,4.0,,67
19072,2009072382,4,4,,,,E,2.0,25.0,CHESAPEAKE ST,4.0,,36
19073,2009072382,3,3,0222,570.0,388.0,N,2.0,35.0,QUEEN ST,2.0,3.0,36
19074,2010005361,3,3,0095,235.0,2215.0,S,4.0,55.0,DELAWARE EX,1.0,1.0,67
19075,2009100723,3,3,1009,101.0,50.0,S,2.0,25.0,BUSTLETON AV,2.0,3.0,67
19076,2009073654,4,4,0645,10.0,0.0,N,2.0,35.0,LOCUST ST,2.0,3.0,38
19077,2009073654,3,3,0422,330.0,2335.0,E,2.0,45.0,CUMBERLAND ST,2.0,3.0,38
19078,2009073654,5,5,,,,E,2.0,,LOCUST ST,4.0,,38
19079,2009097185,3,3,,,,W,1.0,,PIERCE DR,4.0,,67
19080,2009086176,3,3,2007,110.0,1662.0,N,2.0,,FRANKFORD AV,2.0,3.0,67
19081,2009078819,3,3,,,,S,1.0,25.0,FORTYSIXTH ST,4.0,,67
19082,2009077866,3,3,,,,N,2.0,25.0,WEBSTER AV,4.0,,35
19083,2009083719,4,3,,,,E,1.0,25.0,FILBERT ST,4.0,,67
19084,2009083719,3,4,,,,N,2.0,25.0,SEVENTH ST,4.0,,67
19085,2009063785,5,4,,,,E,2.0,,TASKER ST,4.0,,67
19086,2009063785,3,3,2001,70.0,0.0,N,3.0,30.0,CHRISTOPHER COLUMBUS BL,2.0,3.0,67
19087,2009063785,4,5,,,,N,3.0,,DELAWARE AV,4.0,,67
19088,2009051903,3,3,0837,530.0,0.0,W,2.0,25.0,CARSON ST,2.0,3.0,2
19089,2009051903,4,4,,,,S,2.0,25.0,TWENTYSECOND ST,4.0,,2
19090,2009125159,3,3,4003,40.0,1101.0,S,2.0,25.0,WISSAHICKON AV,2.0,3.0,67
19091,2009125159,4,4,,,,E,2.0,,RITTENHOUSE ST,4.0,,67
19092,2010003253,3,3,2161,10.0,0.0,N,3.0,,ELEVENTH ST,2.0,3.0,67
19093,2010003253,4,4,2676,11.0,2000.0,W,3.0,25.0,VINE ST,2.0,3.0,67
19094,2010003253,5,5,,,,N,3.0,,ELEVENTH ST,4.0,,67
19095,2009078817,3,3,1001,60.0,1114.0,S,2.0,35.0,RISING SUN AV,2.0,3.0,67
19096,2009078817,4,4,,,,W,2.0,25.0,TYSON AV,4.0,,67
19097,2009083422,3,3,3007,20.0,2301.0,N,3.0,25.0,ARCH ST,2.0,3.0,67
19098,2009049561,4,3,,,,N,1.0,,BROWN ST,4.0,,67
19099,2009049561,3,4,,,,E,1.0,,FIFTH ST,4.0,,67
19100,2009067590,3,3,0611,10.0,391.0,N,4.0,30.0,BROAD ST,2.0,3.0,67
19101,2009067590,4,4,0611,11.0,446.0,S,4.0,30.0,BROAD ST,2.0,3.0,67
19102,2009067590,5,5,3007,20.0,2401.0,N,3.0,,ARCH ST,2.0,3.0,67
19103,2009105681,3,3,,,,E,2.0,25.0,WESTMORELAND ST,4.0,,67
19104,2009092728,3,3,0611,170.0,2272.0,N,4.0,40.0,EASTON RD,2.0,3.0,46
19105,2009111226,3,3,0611,30.0,884.0,N,4.0,30.0,BROAD ST,2.0,3.0,67
19106,2009111226,5,5,,,,E,1.0,25.0,GREEN ST,4.0,,67
19107,2009111226,4,4,0611,31.0,648.0,S,4.0,30.0,BROAD ST,2.0,3.0,67
19108,2009092957,3,3,2008,4.0,456.0,E,2.0,25.0,GIRARD AV,2.0,3.0,67
19109,2009092957,4,4,,,,S,1.0,,TWENTYEIGHTH ST,4.0,,67
19110,2009049229,3,4,,,,E,1.0,25.0,DICKINSON ST,4.0,,67
19111,2009049229,4,3,,,,S,1.0,25.0,10TH ST,4.0,,67
19112,2009043456,3,4,,,,W,2.0,25.0,COLUMBIA AV,4.0,,15
19113,2009043456,4,3,,,,N,2.0,25.0,PARADISE ST,4.0,,15
19114,2009120774,4,3,,,,S,1.0,25.0,FIFTEENTH ST,4.0,,67
19115,2009120774,3,4,,,,E,1.0,,WALLACE ST,4.0,,67
19116,2009100776,4,4,,,,N,2.0,25.0,I ST,4.0,,67
19117,2009100776,3,3,1004,60.0,1175.0,B,2.0,30.0,ERIE AV,2.0,3.0,67
19118,2009047276,3,3,6309,594.0,1517.0,S,2.0,35.0,SPRING ST,2.0,3.0,40
19119,2010000137,3,4,,,,N,2.0,25.0,2ND AV,4.0,,38
19120,2010000137,4,3,,,,E,1.0,25.0,WEIDMAN ST,4.0,,38
19121,2009083602,3,3,0023,270.0,2146.0,W,2.0,45.0,RIVER RD,2.0,3.0,46
19122,2010010564,3,3,,,,U,2.0,,UNKNOWN AL,4.0,,46
19123,2009127605,4,4,,,,N,3.0,25.0,CEDAR AV,4.0,,2
19124,2009127605,3,3,4084,50.0,0.0,W,2.0,25.0,E OHIO ST,2.0,3.0,2
19125,2009047089,3,4,,,,E,2.0,25.0,6TH ST,4.0,,23
19126,2009047089,4,3,,,,N,2.0,25.0,TILGHMAN ST,4.0,,23
19127,2009033077,3,3,3070,311.0,145.0,W,4.0,35.0,LANCASTER AV,2.0,3.0,15
19128,2009092389,3,3,,,,S,2.0,25.0,TENTH ST,4.0,,9
19129,2010003513,3,3,2007,10.0,3191.0,S,2.0,35.0,OXFORD DR,2.0,3.0,39
19130,2010003513,4,4,,,,E,2.0,,SALISBURY DR,4.0,,39
19131,2009059452,4,3,,,,W,2.0,25.0,LEXINGTON AV,4.0,,7
19132,2009059452,3,4,,,,S,2.0,25.0,SECOND ST,4.0,,7
19133,2009077973,3,3,2024,110.0,374.0,S,2.0,25.0,MAIN ST,2.0,3.0,40
